2014,June 21,Four (4) rocket hits,"A rocket was fired into Hof Ashkelon Regional Council, damaging a road. In the eveningthree rocketswere fired at the Sdot Negev and Sha'ar HaNegev Regional Councils. All rockets exploded in the open area. No damages or injuries were reported"
2014,June 21,Four (4) rocket hits,"A rocket was fired into Hof Ashkelon Regional Council, damaging a road. In the eveningthree rocketswere fired at the Sdot Negev and Sha'ar HaNegev Regional Councils. All rockets exploded in the open area. No damages or injuries were reported"
2014,June 19,Two (2) rocket hits,A rocketfired from Gaza struck an open field near Sderot. Later a rocket fired at Ashkelon was intercepted by Iron Dome.
2014,June 18,Two (2) rocket hits,Two rocketsfired from Gaza hit into a Sha'ar Hanegev Regional Council community and caused light damage to a structure.
2014,June 16,One (1) rocket hit,A rocket from Gaza landed in an open area in Ashkelon region.
2014,June 15,Four (4) rocket hits,"A series of explosions were heard in the evening in Asheklon, asfour rocketshad been fired from Gaza. Two were intercepted by Iron Dome, causing fragments to fall acros steh city. No injuries or significant damage."
2014,June 14,Three (3) rocket hits,Hof Ashkelon reportstwo of three rocketsfired from Gaza landed in the region. No injuries or damage.
2014,June 11,One (1) rocket hit,"One rocketfired from Gaza came close to hitting a main road in southern Israel, but landed in a nearby field without causing any injuries."
2014,June 1,One (1) rocket hit,Early morning attack on Eshkol region.One rocketlanded in a field and no damage was reported.
2014,May 23,One (1) rocket hit,Sha'ar HaNegev Regional Council reportedone rocket explosionin open field. No damage or injuries.
2014,May 1,One (1) rocket hit,A rockethit an open area in Eshkol. No injuries or damage.
2014,April 24,One (1) mortar hit,Mortar shellexploded near the fence in southern Gaza. No injuries or damage.
2014,April 23,Three (3) rocket hits,"Three rocketslanded in the Hof Ashkelon and Sha'ar HaNegev Regional Councils, after rocket alert sirens. No injuries."
2014,April 21,Seven (7) rocket hits,Terrorists firedseven rocketsduring the last day of the Passover holiday. First three hit uninhabited areas and caused no damage. Anotehr two cause light damage in Sderot.
2014,April 16,Several rocket hits,Gaza terrorists launchedseveral rocketsat south Israel. No injuries or damage reported
2014,April 13,Three (3) mortar hits,"One mortar shelllanded close to the security fence in an open field, and late that nighttwo more mortarswere fired at Israeli soldiers. No injuries."
2014,April 9,One (1) rocket hit and one (1) mortar hit,"Early morning alert in Asheklon Region,a rocketfell short. That eveninga mortarlanded in a kibbutz in the Sha'ar Hanegev Regional Council. Damage was reported but no injuries."
2014,April 5,One (1) rocket hit,Terrorists in Gaza firea rocketinto Israel. No injuries or damage reported.
2014,April 4,One (1) rocket hit,"In the Hof Ashkelon Regional Councila rocketexploded in the open area, close to the border fence. No injuries or damage were reported."
2014,April 1,Three (3) rocket hits,"Three rocketswere fired at Eilat, intercepted by Iron Dome."
2014,March 12-13,Sixteen (16) rocket hits,"At least16 rocket hitswere identified in Israeli territory, out of over 78 rockets that Gaza terrorists fired, in the largest barrage of rockets since during Operation Pillar of Defense. Iron Dome intercepted at least five of the rockets. In response, the IDF hit terror locations in the northern and southern ends of the Gaza Strip with artillery fire."
2014,January 15-21,Thirteen (13) rocket hits,"A total of13 rocket hitswere identified in Israeli territory. The peak was a barrage of five rockets fired at Ashkelon on January 15. On January 20, two rockets were fired at Eilat. There were no casualties and no damage reported in any of the attacks."
2014,January 13,Two (2) rocket hits,Two rockets were fired from Gaza at Israel only a short time after world leaders and guests had left the burial ceremony for deceased former Israeli Prime Minister Ariel Sharon. The rockets landed in an open area near the border fence. No casualties or damage was reported.
2014,January 8,Three (3) mortar hits,Three mortar shells were fired at an area near the security fence. There were no casualties and no damage reported. The military-terrorist wings of the Democratic Front for the Liberation of Palestine (DFLP) and the Popular Front for the Liberation of Palestine (PFLP) separately claimed responsibility for the mortar shell fire.
2014,January 2,One (1) rocket hit,A rocket hit was identified in an open area in the western Negev. There were no casualties and no damage reported.
2013,December 23-26,Three (3) rocket hits,"One rocket hit was identified on night of December 23 near a bus stop in the western Negev. On December 26, two rockets fell in open areas near Ashqelon. There were no casualties and only minor damage reported from the two incidents."
2013,November 19,Three (3) mortar hits,"Three mortar shells were fired from the Gaza Strip, targeting an IDF force engaged in routine activities along the security fence between Israel and the Gaza Strip. There were no casualties and no damage reported."
2013,November 14,Two (2) mortar hits,Two mortar shells targeting Israel were fired from the Gaza Strip. One landed close to an IDF force engaged in routine operations near the security fence. No casualties or damage were reported.
2013,October 27-28,One (1) rocket hit;Two (2) mortar hits,"On October 27, two mortar shells fired from Gaza landed in southern Israel. On October 28, one rocket fire by Palestinian terrorists in Gaza slammed into an uninhabited area in the Ashkelon Coast Regional Council area. A second rocket fired from Gaza was destroyed by an interception of the Iron Dome system outside Ashkelon."
2013,October 8,One (1) rocket hit,One rocket hit was identified in Israeli territory. The rocket fell in an open area; there were no casualties and no damage.
2013,September 18,One (1) rocket hit,One rocket hit was identified in an open area in the western Negev. There were no casualties and no damage reported.
2013,August 8-15,Three (3) rocket hits,"On August 13, a rocket hit was identified in an open area in the western Negev. There were no casualties and no damage reported.  That same night, two explosions were heard in Eilat caused by two rockets launched from Sinai. Two civilians were treated for shock and a woman broke her leg while running to take cover. The Gaza-based Mojahideen Shura Council of the Environs of Jerusalem issued an announcement claiming responsibility."
2013,August 1-7,One (1) rocket hit,On the night of August 7 a rocket hit was identified in an open area in the western Negev. There were no casualties and no damage was reported.
2013,July 24-31,Three (3) rocket hits,Two rockets were fired on July 24 and another on July 30-the first full day of resumed peace talks between Israel and the Palestinian Authority.  All three rockets landed in southern Israel but caused no damage or casualties.
2013,June 19-25,Five (5) rocket hits,"Palestinian terrorists in Gaza fired six rockets on the night of June 23. Four hits were identified near Netivot and the Bnei Shimon Regional Council. Two more rockets were fired toward Ashkelon but were intercepted by Iron Dome. On June 19, terrorists fired three rockets toward Ashkelon, though no hits were reported and the rockets are believed to have struck inside Gaza."
2013,May 15,One (1) rocket hit,One rocket hitwasidentifiedin an open area in the western Negev during the Shavuot holiday. There were no casualties and no damage reported.
2013,April 26-May 2,Three (3) rocket hits;Two (2) mortar hits,"Three rocket hits were identified in southern Israel. On April 27, one rocket struck the Sdot Negev Regional Council; on April 29, one rocket landed in the Eshkol Regional Council. On May 2, two mortar shells struck the Eshkol Regional Council. No injuries or damage was reported for any of the hits."
2013,April 18-25,Three (3) rocket hits,Three rocket hits were identified in southern Israel. There were no casualties and no damage reported.
2013,April 17,Two (2) rocket hits,"Two GRAD rockets struck the southern Israeli coastal city of Eilat. One landed in a residential area but no injuries were reported.  The IDF said the rockets were fired from the Sinai Peninsula.  A Salafist organization called the Mujahideen Shura Council of Jerusalem took responsibility for the fire, which it claimed was a retaliation for Israeli attacks on Palestinian protesters, but did not reveal where it launched the rockets from."
2013,April 1-3,Two (2) rocket hits;Three (3) mortar hits,"Palestinian terrorists in Gaza fired two Qassam rockets toward the western Negev on the morning of April 3 morning, as Israeli children in Sderot and Sha'ar Hanegev were making their way to schools and kindergartens after the Passover holiday. No injuries or damage were reported. Defense Minister Moshe Ya'alon said ""Israel holds Hamas responsible for everything that is fired from Gaza."" On April 2, three mortars were fired from Gaza toward Israel. One shell landed in the Eshkol Regional Council, without causing injury or damage."
2013,March 21,Two (2) rocket hits,"ThePalestinian terror organziationMajlis Shura al-Mujahadeen claimed responsibility for firing four rockets at Israel, two of which landed in Sderot while the other two landed within Palestinian Gaza.Hamassaid it had no connection to the attack which came on the morning ofPresident Obama'ssecond day in Israel during his inaugural visit to the Jewish State as President. No injuries were reported.PA PresidentMahmoud Abbascondemned the attacks."
2013,February 26,One (1) rocket hit,"Al-Aqsa Martyrs Brigadestook resonsibilty for firing a GRAD rocket, which  fell on a road south of Ashkelon causing some damage to a road. No injuries were reported.This was the first attack sincecease-firewas signed afterOperation Pillar of Defensein November 2012."
2012,November 14-21,933 rockets,"Operation Pillar of Defense:On the morning of November 15,three Israeli civilians were killedwhen a rocket directly struck their apartment building in the city of Kiryat Malachi.Three children, among them two young babies, were also woundedin the strike.Three IDF soldiers were woundedin a separate attack when mortar shells exploded inside their base near the Gaza border.On November 16, a rocket fired from Gaza landed outside Jerusalem. On November 20, anIDF soldier-Cpl. Yosef Fartuk-and a civilian-Alayaan Salem al-Nabari -were killedwhen a mortar fired from Gaza exploded in the Eshkol regional council.Five IDF soldiers were woundedwhen a rocket landed inside their holding area on the Gaza border. Also on November 20, a GRAD rocket scored a direct hit on a residential apartment building in the city of Rishon L'Tzion,wounding one person moderately and sending nearly ten others to the hospital with shock.In total, terrorists in Gaza fired more than 1,500 rockets at Israel during this period-933 struck inside Israel, 421 were intercepted by the Iron Dome Missile Shield, and 152 rockets landed inside the Gaza Strip."
2012,November 10-13,One hundred twenty-one (121) rocket hits,"In distinct escalation, Palestinian terrorists in Gaza launched more than 150 rockets at Israel; at least 121 rocket hits were identified in Israeli territory. A total of 64 rockets hits were identified on November 11. A number of mortar shells were also fired. A number of Israeli civilians were wounded by the rocket fire, although not seriously; several were treated for shock and there was extensive property damage."
2012,October 31-November 6,Two (2) rocket hits,Two rockets fired from Gaza hit Israel.
2012,October 24-30,One hundred five (105) rocket hits;Twelve (12) mortar hits,"In a new round of escalation in southern Israel, of the many more rockets and mortar shells that Hamas and the Popular Resistance Committees fired from the Gaza Strip, 105 rockets and 12 mortar shells landed in Israel.One of the rockets was a long-range Grad that fell in an open area on the outskirts of Beersheba."
2012,October 17-23,Five (5) rocket hits,Five rockets from Gaza hit southern Israel. Two civilians were treated for shock after one of the rockets fell in their yard.
2012,October 10-16,Seven (7) rocket hits,"Seven rockets from Gaza hit into Israeli territory were identified. One grad rocket landed in southern Israel near Netivot, in the yard of a youth center. No injuries were reported but three people were treated for shock including one person who was evacuated to a hospital. Another rocket hit close to a house in the Hof Ashkelon area. Most of the remaining rockets hit in the southern town of Netivot."
2012,October 3-9,Sixteen (16) rocket hits,"Most of the rockets landed in open areas, but one landed in a petting zoo in the Eshkol region, killing two goats and wounding nine others."
2012,September 25-October 2,Three (3) rocket hits,Three rockets landed in Israeli territory. There were no casualties and no damage was done.
2012,September 12-18,Three (3) rocket hits,Three rockets landed in open areas. There were no casualties and no damage from these rocket attacks.
2012,September 5-11,Four (4) rocket hits,Four long-range rockets landed in Israeli territory near the town of Netivot and the city of Beersheba.Two homes in Netivot were severely damaged and a number of residents were treated for PTSD (Sept 9).Networks affiliated with the global jihad claimed responsibility for most of the rocket attacks.
2012,September 1-4,Twelve (12) rocket hits,"There was an increase in rocket hits targeting the western Negev; 12 hits in all were identified, most  falling in open areas. On August 31 two rocket hits were identified in the southern city of Sderot. One of them hit two residential buildings. On September 2 a Grad rocket hit was identified near the town of Netivot."
2012,August 23-31,Six (6) rocket hits,"On August 26, three rockets fell in Sderot; there were no casualties but factories were damaged. On August 27, the first day of the new school year, three rockets fell at around 8:00 in the morning, as elementary and kindergarten children were on their way to school. One of the rockets fell in Sderot in an open area. There were no casualties and no damage. A group calling itself the Holy Fighters of Greater Jerusalem said in an announcement that the rockets had deliberately been fired on the first day of school."
2012,August 15-22,Two (2) rocket hits,Two Grad rockets were launched from the Sinai Peninsula and targeting the city of Eilat. The remains of one of the rockets were found in a hilly region near the city.
2012,August 8-14,One (1) rocket hits,Hit identified in southern Israel. The rocket fell in open areas. There were no casualties and no damage.
2012,August 1-7,Two (2) rocket hits,Hits were identified in Israeli territory. The rockets fell in open areas. There were no casualties and no damage.
2012,July 25-31,Ten (10) rocket hits,"Hits were identified in Israeli territory, landing near Sderot and Ashkelon. The rockets fell in open areas.One Israeli woman suffered minor wounds; no property was damaged. On July 24 the Iron Dome system intercepted and destroyed a rocket targeting the Ashqelon area."
2012,July 18-24,Three (3) rocket hits,Hits were identified in Israeli territory. The rockets fell in open areas. There were no casualties and no damage.
2012,July 11-17,Three (3) rocket hits,Hits were identified in Israeli territory. The rockets fell in open areas. There were no casualties and no damage.
2012,July 4-10,Three (3) rocket hits;One (1) mortar hit,"During this week, three rocket hits were identified in Israeli territory. The rockets landed in open areas; there were no casualties and no damage. On July 9 a mortar shell was fired into the western Negev. There were no casualties and no damage."
2012,June 24-July 3,One (1) rocket hit,"On June 27 one rocket hit was identified in one of the western Negev communities, damaging a chicken coop. Two rockets targeting the southern city of Netivot were intercepted and destroyed by the Iron Dome aerial defense system."
2012,June 19-23,One-Hundred Sixty Two (162) rocket hits,"Another round of escalation began after terrorist attacks along the Israeli-Egyptian border forced the IDF to target terrorist headquarters in the Gaza Strip. In response the terrorist organizations in the Gaza Strip initiated massive barrages of rockets targeting towns and villages in Israel's western Negev. The greatest number of rockets landed on June 20, when about 70 rockets hit the western Negev. The rockets damaged a number of buildings, including a school in Sderot.Two civilians were woundedand several suffered slight injuries, while several had to be treated for shock."
2012,June 13-18,Eight (8) rocket hits,Hits were identified in Israeli territory. Two GRAD rockets were apparently fired from the northern Sinai Peninsula on June 16 and landed north of Eilat. The other six were fired on June 18 and 19 and fell in the western Negev. All the rockets fell in open areas; there were no casualties and no damage.
2012,June 6-12,One (1) rocket hit,Identified in an open area in the Western Negev. There were no casualties and no damage.
2012,May 30-June 5,Three (3) rocket hits,"Identified in Israeli territory in the western Negev. On the night of June 3, two rockets landed in open areas in the western Negev; there were no casualties and no damage. On the night of June 4, a rocket landed in a wheat field near Ashkelon, setting the field on fire. There were no casualties."
2012,May 9-15,One (1) rocket hit,Identified in an empty area in the western Negev. There were no casualties and no damage.
2012,May 1-8,Two (2) rocket hits;One (1) mortar hit,"Identified in the western Negev, falling in open areas. There were no casualties and no damage."
2012,April 25-30,Two (2) rocket hits,"On Israeli Independence Day (April 25) a rocket strike from Gaza was identified in southern Israel. A few days later, another rocket landed near Sderot. There were no casualties reported."
2012,April 18-24,One (1) rocket hit,Identified hit in an open area of the Western Negev desert. There were no casualties or damage caused.
2012,April 4-15,Eight (8) rocket hits,"On April 4, three rockets struck the southern resort town of Eilat, fired from the Sinai Peninsula. On April 8, three rocket hits were identified in the Western Negev. On April 15, two rockets fell in open areas in the western Negev desert. There were no reports of casualties."
2012,March 28-April 3,One (1) rocket hit;Two (2) mortar hits,Strikes from Gaza were identified in Israeli territory. There were no casualties and no damage.
2012,March 16-20,Nine (9) rocket hits;Four (4) mortar hits,"Rocket and mortar hits were indentified in southern Israel despite a tenative arrangement with Hamas to cease rocket fire after the escalation of mid-March. In addition, two rockets were intercepted and destroyed by the Iron Dome aerial defense system."
2012,March 9-15,One Hundred Seventy Seven (177) rocket hits(More than 300 Rockets Fired),"Rockets hits were identified in all the major cities and towns of southern Israel, including Beersheba, Ashdod, Ashkelon, Yavne, and Netivot.TheIron Dome Anti-Missile Systemdeployed around southern Israel was successful in intercepting approximately 60 rockets that were destined to strike in densely populated areas.  A GRAD rocket scored a direct hit on an elementary school in Beersheba, thankfully with no one present.Around 30 people sustained injuriesincluding those taken to hosptials for shock.  Israel responded to the escalation by targeting rocket launching squads in the Gaza Strip."
2012,Feb 29-March 8,Two (2) rocket hits;Three (3) mortar hits,Hits identified in the western Negev. There were no casualties and no damage.
2012,February 22-28,Twelve (12) rocket hits,Hits identified in Israeli territory. The rockets fell in open areas; there were no casualties and no damage.
2012,February 15-21,Eight (8) rocket hits,"Hits identified in southern Israel, some of them long-range rockets."
2012,February 8-14,Two (2) rocket hits,Hits identified in Israeli territory. They fell in open areas in the western Negev. One of the rockets damaged a number of structures and caused a power outage.
2012,February 1-7,Five (5) rocket hits,Hits identified in Israeli territory-four on February 1 which landed in open areas in the western Negev. There were no casualties and no damage.
2012,January 25-31,Three (3) rockets hits,"Hits identified in Israeli territory, all in open areas. There were no casualties and no damage."
2012,January 18-24,Four (4) rocket hits;four (4) mortar hits,There were no casualties and no damage reported.
2012,January 7-17,Two (2) rockets hits,Rockets were fired from Gaza and hit in an open field in the western Negev. No injuries were reported.
2012,January 1-6,One (1) rocket hit;Two (2) mortar hits,Mortars containing phosphorous were fired at Sderot and a village in the western Negev. The military-terrorist wing of the Popular Resistance Committees claimed responsibility for the attack.
2011,December 28-31,Six (6) rocket hits,Hits identified in Israeli territory. All the rockets and mortar shells fell in open areas in the western Negev. There were no casualties and no damage.
2011,December 21-27,Three (3) rockets hits;two (2) mortar hits,Fired into Israeli territory from the Gaza Strip. Two rockets fell in an open area in the western Negev on December 24. A third rocket fell on December 26. Two mortar shells fell on December 23 in open areas. There were no casualties and no damage.
2011,December 14-20,Four mortar shells (4),Fired from Gaza into Israeli territory. They landed in open areas in the western Negev. There were no casualties and no damage.
2011,December 8-13,Eighteen (18) rocket hits,"Rockets struck civilian areas in southern Israel.At dusk on Friday, December 9, two rockets were fired toward Ashdod (pop. 200,000)-one was shot down by the Iron Dome anti-rocket system while the other fell in an open field. Another rocket landed at the Eshkol Regional Council. One of the rockets landed in an open area near Ashkelon while another was reported having hit in the Negev desert area. There were no reports of damage or injuries."
2011,Nov 30-Dec 6,One (1) rocket hit,Hit identified near the security fence in the western Negev. There were no casualties and no damage.
2011,November 26,Two (2) rocket hits,Hits identified in Israeli territory. Both fell in open areas in the western Negev. There were no casualties and no damage .
2011,November 15,Two (2) rocket hits,One of the rockets hit a storage shed near a kindergarten in an Israeli village in the western Negev. The other fell in an open area. There were no casualties reported.
2011,November 9-14,One (1) rocket hit,The rocket fell in an open area. There were no casualties and no damage.
2011,November 2-8,Three (3) rocket hits,"They were all launched on November 6, and fell in the western Negev in the Ashkelon district. There were no casualties and no damage."
2011,Oct 26-Nov 1,45 rockets hits;20 mortar hits,"Rockets struck Ashdod (pop. 200,000), Ashkelon (pop. 113,000), Gan Yavne (pop. 19,000) and the Eshkol Regional Council, killing one person-56 year old Ashkelon resident Moshe Ami-and injuring approximately 30 others. Several buildings, including a school, were damaged in the attacks. The IDF views this as a major escalation after more than two weeks of quiet on the southern front."
2011,October 4,Two (2) rocket hits,"Fired from Gaza-one hit was identified in Israel, the other rocket landed inside Gaza. There were no reported injuries."
2011,September 29,One (1) mortar hit,Identified hit in an open area in the western Negev. There were no casualties but power lines were damaged.
2011,September 27,One (1) rocket hit,Hit identified in an open area in the western Negev. There were no casualties and no damage.
2011,September 21-26,One (1) rocket hit;one (1) mortar hit,Hits identified in open areas in the western Negev. There were no casualties and no damage.
2011,August 31-Sept 6,Two (2) rocket hits,One rocket fell in an open area in the western Negev on August 31. The second fell in an open area in the western Negev on September 5. There were no casualties and no damage reported.
2011,August 26-30,Five (5) rockets hits;One (1) GRAD hit;Three (3) mortar hits,Fired at southern Israel from the Gaza Strip. There were no immediate reports of damage or injury.More than 150 rockets and 45 mortars were fired into Israel from Gaza in August 2011 alone.
2011,August 20-25,One-hundred and six (106) rocket hits;Forty (40) mortar hits,"Fired from Gaza into southern Israel in the one of the largest escalations in recent years.Rockets struck in almost every major Israeli city in the south of the country, including Beersheba, Ashkelon and Ashdod. At least 13 civilians were injured in the barrages and one, 38 year old Yossi Shoshan, was killed. On August 24, a nine-month old infant was lightly wounded when a rocket exploded near where she was being held. At least 7 rockets were intercepted and destroyed by the Iron Dome anti-missile system. One of the mortars fired at Israel contained illegal white phosphorous, an incendiary chemical that burns and leads to boils. Despite a ceasefire reached between Israel and Hamas on August 22, missiles continued to be fired."
2011,August 17-19,Twenty-Seven (27) rocket hits;Two (2) mortar hits,"At least seven injuries being reported.One rocket hit ayeshivawhile another rocket landed on a synagogue, though did not explode. The Gaza-based,Al-Qaeda-linked Abdullah Azzam brigades claimed responsibility for shooting at least two rockets on August 19."
2011,August 10-16,Three (3) rocket hits,Hits identified as striking in southern Israel. No injuries were reported as a result. On August 15 a 122mm GRAD rocket fell in an open area near Beersheba. No casualties and no damage were reported.
2011,August 3-9,Six (6) rocket hits,"Two of the rockets had longer ranges than usual and landed near the southern Israeli city of Kiryat Gat-an improved locally-manufactured rocket (August 3) and what was apparently a 122mm Grad rocket (August 4), after which a number of civilians were treated for shock. Another rocket fired on August 4 landed in the western Negev. Six mortar shell hits were identified in Israeli territory. They fell in open areas in the western Negev. No casualties were reported and no damage."
2011,July 27-August 2,Two (2) rocket hits,Hits identified in the western Negev (July 28 and August 1).An Israeli civilian woman suffered minor wounds from the rocket fired on August 1.
2011,July 20-26,One (1) rocket hit,Identified in the western Negev.
2011,July 13-19,Eleven (11) rocket hits;One (1) mortar hit,Identified in Israeli territory. Most of the rockets fell in open areas in the western Negev. There were no casualties and no damage.
2011,July 6-12,Two (2) rocket hits,Hits identified in Israeli territory (July 9). The rockets fell in open areas in the western Negev. There were no casualties.
2011,June 29-July 5,One (1) rocket hit,Hit identified in Israeli territory (July 3) in an open area in the western Negev; there were no casualties and no damage. On July 2 two mortar shells fell in an open area in the western Negev.
2011,June 22-28,Two (2) rocket hits,Hits indentified in Israeli territory (June 21) in an open area in the western Negev. There were no casualties and no damage.
2011,June 15-21,One (1) rocket hit,Hit indentified in Israeli territory (June 16) in an open area in the western Negev. There were no casualties and no damage.
2011,May 25-31,One (1) rocket hit,Hit identified in an open area in the western Negev (May 28). There were no casualties and no damage. It was the first rocket hit since April 18.
2011,April 15-18,Two (2) rocket hits,Hits indentified during the Passover holiday. One Grad rocket landed near the city of Ashdod on April 15; there were no casualties and no damage. The other (April 18) landed in an open area in the western Negev.
2011,April 7-10,Sixty-five (65) rocket hits;Sixty-Seven (67) mortar hits,"Fired at Israeli territory. Some of the rockets were long-range and fell in the regions of Beersheba, Ashqelon and Ashdod. Eight of them were intercepted by the Israeli Iron Dome aerial defense system."
2011,April 7,Laser-guided anti-tank missile,"Hamas operatives fired the missile an Israeli school bus in the western Negev.Two people were injured from the attack, one later died of his wounds. 16 year old student Daniel Viflic of Bet Shemesh died from his wounds suffered during the attack. Luckily the attack took place just minutes after the majority of students had been dropped off."
2011,March 30-April 5,Three (3) rocket hits,Hits identified in Israeli territory. All three rockets fell in open areas in the western Negev. There were no casualties and no damage.
2011,March 22-29,Thirteen (13) rocket hits;Eighteen (18) mortar hits,"Identified in Israeli territory. On March 23, six mortar shell hits were identified in the western Negev south of Ashkelon. One of them contained phosphorous.On March 24, five rocket hits were identified, one of them a Grad rocket which landed near the southern Israeli city of Ashdod. Five mortar shell hits were also identified, all fired simultaneously, falling in open areas in the western Negev. On March 26, two rockets landed in the western Negev. There were no casualties but damage was done to property."
2011,March 19,Forty-nine (49) mortar hits,Exceptional barrages of 120 mm mortar shells struck the western Negev. The mortar shells were fired simultaneously from a number of sites in the Gaza Strip. Most fell in open areas. Two people sustained minor injuries and considerable damage was done to property. It was the most serious mortar shell attack since Operation Cast Lead
2011,March 15-22,Four (4) rocket hits;Six (6) mortar hits,"Hits identified in Israeli territory, one south of the city of Ashkelon on March 20. No damage was done. Several Israelis were treated for shock. There were no casualties and no damage."
2011,March 9-15,Two (2) rocket hits;One (1) mortar hit,Identified in open areas in the western Negev. There were no casualties and no damage.
2011,March 2-8,Two (2) rocket hits,Hits identified in Israeli territory. They fell in open areas in the western Negev on March 5. There were no casualties and no damage.
2011,Feb 23-March 1,Three (3) rocket hits;Six (6) mortar hits,"Hits identified, including a 122mm Grad rocket which fell in the southern Israeli city of Beersheba. The rocket hit a house and caused considerable damage to the building and its surroundings. Four people were treated for shock."
2011,February 19,One (1) rocket hit,Identified in the western Negev; there were no casualties and no damage.
2011,February 14,One (1) mortar hit,Identified in the western Negev; there were no casualties and no damage.
2011,February 2-8,One (1) rocket hitSeven (7) mortar hits,Hits identified in Israeli territory. Rocket landed in an open area in the western Negev. There were no casualties and no damage.
2011,January 31,Three (3) rocket hits;One (1) mortar shell,Two of the rockets were Grad rockets. Hits identified and in open areas in the southern Israeli towns of Netivot (close to a site where a wedding was being held) and Ofakim. Four people went into shock and several vehicles were damaged. Mortar fell in an open area in the western Negev. There were no casualties and no damage.
2011,January 21,One (1) rocket hit,The rocket fell in an open area in the western Negev. There were no casualties and no damage.
2011,January 12-18,Three (3) rocket hits,Hit Western Negev. The rockets fell in open areas. There were no casualties and no damage.
2011,January 5-11,Eight (8) rocket hits;Thirteen (13) mortar hits,"Six civilians were wounded, one of them critically. The main attacks were the following: OnJanuary 5, seven rocket hits were identified in the western Negev. There were no casualties and no damage. On January 6, seven mortar shell hits were identified over a 24-hour period. Two mortar shells hit a building and wounded six foreign workers, one of them critically and one seriously. On January 7 a rocket hit was identified near the security fence. There were no casualties and no damage. On January 10 three rocket hits were identified near the city of Ashkelon and one in an open area. There were no casualties and no damage."
2010,December 19-31,"Two (2) rocket hits were identified in the western Negev (December 28 and 30). They fell in open areas. There were no casualties and no damage. Three mortar shell hits were identified in the western Negev. On January 1, a women in the western Negev went into a shock."
2010,December 21-28,"Five (5) mortar shell hits were identified in Israel territory, most of which fell in open areas. On December 24 a rocket hit was identified in an open area in the western Negev. There were no casualties and no damage."
2010,December 15-21,"15 mortar shellswere fired at the western Negev. On December 20, 12 mortar shells were fired and landed in open areas. On December 19 three mortar shells were fired and landed in open areas. There were no casualties and no damage. A rocket hit was identified onDecember 21. It fell in the western Negev. A young woman sustained minor injuries."
2010,December 8,"Two (2) rocket hits were identified in Israeli territory. There were no casualties and no damage. In addition, six mortar shells were fired into the western Negev, two onDecember 7and four onDecember 8. In the December 8 attack anIsraeli civilian sustained minor injuries."
2010,December 1-7,"Two (2) rocket hits and one mortar shell hit were recorded in the western Negev. OnDecember 6one of the rockets fell in the western Negev, causing no injuries or damage."
2010,November 16-22,"Six (6) mortar shells were fired into Israeli territory. They fell in open areas in the western Negev. There were no casualties and no damage. At least one of the mortar shells contained phosphorous. OnNovember 16a rocket hit was identified in an open area in the western Negev, causing damage to property. OnNovember 19, three rocket hits were identified, including a 122 mm Grad rocket in Ofakim. There was damage to property and livestock."
2010,November 6,One (1) rocket hit was identified in the western Negev.
2010,October 26-31,Two (2) mortar shells were fired at an IDF force conducting routine security activity. There were no casualties and no damage.
2010,October 25,A number of mortar shells were fired at an IDF force conducting routine patrols. Three mortar shell hits were identified in the western Negev.
2010,October 6-12,One (1) mortar shell hit and one (1) rocket hit were identified in Israeli territory.
2010,Sept 27-Oct 5,Two (2) rockets fell in Israeli territory in the western Negev.
2010,September 22-26,One (1) rocket hit was identified in Israeli territory.
2010,September 15-21,"Nine (9) mortar shellswere fired into Israeli territory, eight of them on September 15. They fell in open areas in the western Negev. There were no casualties and no damage."
2010,September 7-14,"Increase in rocket fire targeting the western Negev. During the week (which included Rosh Hashanah, the Jewish New Year)nine (9) rocket hitswere identified in Israel. Most of them fell in open areas. There were no casualties and no damage."
2010,September 1-6,One (1) rocket hit was identified in the western Negev. There were no casualties and no damage.
2010,August,"On August 16 two Kassam rockets fell in the northwestern Negev. On the morning of August 17 two mortar shells were fired at an IDF force near the security fence.Two soldiers sustained minor wounds.Two mortar shells fell in an open area in the northwestern Negev. On August 16 Israeli security forces prevented an attack against IDF forces with an IED near the security fence in the southern Gaza Strip. One of the terrorists was killed-a prominent member of the Palestinian Islamic Jihad who took part in the exchange of fire five months ago in which an IDF soldier was killed-  and anIDF soldier sustained minor wounds. On August 2six (6) rockets were firedat Israel. Three fell in Eilat. There were no casualties. Two rockets fell in the Jordanian city of Aqaba.A Jordanian civilian was killed and five were wounded, one of them critically."
2010,July 28-31,"On July 30 a 122mm Grad rocket fell in the southern city of Ashkelon, sending one Israeli woman into shock. On July 31 a rocket fell near an educational building in the western Negev. There were no casualties but the building was severely damaged."
2010,July 20-27,"Five (5) rocket hitswere identified, four of them on July 24. There were no casualties and no damage. On July 20 a mortar shell was fired at an IDF force on routine patrol along the security fence."
2010,July 14-19,One (1) mortar shell was fired at IDF soldiers on a routine patrol along the security fence.
2010,June 24-30,"On June 24,12 mortar shells were firedfrom the Beit Hanoun region at an IDF force engaged in routine security activities. Six fell in Israeli territory. The force was also attacked with light arms fire. On June 28 a mortar shell was fired at an IDF armored vehicle. The vehicle was damaged. On June 30 one rocket his was identified in the western Negev. A local factory was damaged."
2010,June 16-22,Two (2) rocket hits were identified near the security fence in the western Negev. There were no casualties and no damage. A number of IEDs were detonated and light arms were fired at IDF patrols near the security fence.
